id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season
9739,Kiernan Dewsbury-Hall,22,1840,6,2.983370441943407,3,4.931063819676638,28,26,6,0,M S,Everton,6,2.983370441943407,9.404616296291351,5.63035374134779,2025
11296,Cody Gakpo,27,1982,6,7.535395007580519,3,5.564502587541938,64,41,2,0,F M S,Liverpool,6,7.535395007580519,14.601085171103477,4.713595332577825,2025
12916,Thierno Barry,29,1637,6,7.599746348336339,0,0.9004040528088808,32,9,3,0,F S,Everton,6,7.599746348336339,9.064992675557733,2.1115467119961977,2025
12963,Evanilson,27,2067,6,9.202775344252586,0,2.316022977232933,53,24,1,0,F S,Bournemouth,6,9.202775344252586,12.540939830243587,3.1703092753887177,2025
468,Callum Wilson,24,1006,5,6.273417538031936,1,0.517014168202877,32,7,0,0,F M S,West Ham,5,6.273417538031936,4.769984465092421,0.3199837375432253,2025
1250,Mohamed Salah,21,1806,5,7.080513298511505,6,5.435673952102661,53,42,1,0,F M S,Liverpool,4,6.319344460964203,12.970676392316818,4.4353780299425125,2025
2203,Emiliano Buendía,27,1384,5,3.217120067216456,2,2.3505035117268562,38,23,5,0,M S,Aston Villa,5,3.217120067216456,6.383945677429438,2.1818810030817986,2025
6382,Pedro Neto,28,2167,5,4.777144946157932,4,7.050045987591147,39,44,2,1,F M S,Chelsea,5,4.777144946157932,16.444048397243023,7.714541547000408,2025
6681,Harvey Barnes,28,1490,5,6.658115012571216,0,2.3357367310673,49,16,1,0,F M S,Newcastle United,5,6.658115012571216,8.902536446228623,2.30247307009995,2025
7526,Martín Zubimendi,30,2558,5,2.6751351822167635,1,0.8392688743770123,24,15,4,0,M S,Arsenal,5,2.6751351822167635,12.218644432723522,10.404780069366097,2025
7698,Leandro Trossard,26,1707,5,5.790925524197519,5,3.5453566927462816,44,30,1,0,F M S,Arsenal,5,5.790925524197519,11.592767370864749,4.327562585473061,2025
9307,Iliman Ndiaye,23,1995,5,4.1347062792629,3,3.7980449218302965,28,22,2,0,M,Everton,3,2.612368581816554,11.154355254024267,5.130959146656096,2025
9492,Crysencio Summerville,24,1890,5,4.631036996841431,1,2.202819134108722,43,20,4,0,F M S,West Ham,5,4.631036996841431,8.295046374201775,2.6862583477050066,2025
9662,Dango Ouattara,23,1647,5,6.123468678444624,2,3.306397460401058,35,16,4,0,F M S,Brentford,5,6.123468678444624,7.871884463354945,1.339124166406691,2025
9789,Brian Brobbey,22,1197,5,2.9694521576166153,1,0.9400600213557482,20,7,3,0,F S,Sunderland,5,2.9694521576166153,3.944379683583975,0.508546207100153,2025
10741,Marcus Tavernier,25,1974,5,6.402116705663502,4,3.546401210129261,52,29,4,0,M S,Bournemouth,3,4.879779003560543,11.640456456691027,5.872450836002827,2025
11965,Tijjani Reijnders,25,1487,5,4.4121488109230995,2,3.0334676280617714,40,16,2,0,M S,Manchester City,5,4.4121488109230995,12.348645962774754,6.628960287198424,2025
13364,Diego Gómez,26,1811,5,4.823976919054985,0,1.4889474026858807,31,19,7,0,F M S,Brighton,5,4.823976919054985,10.370495110750198,5.073094197548926,2025
500,Alex Iwobi,23,2000,4,1.7119219740852714,3,3.2868192652240396,27,35,2,0,M,Fulham,4,1.7119219740852714,8.213872151449323,5.075162149965763,2025
5304,Mikel Merino,21,977,4,4.551519326865673,3,2.2901399955153465,21,12,1,0,F M S,Arsenal,4,4.551519326865673,7.0440468192100525,3.1536439023911953,2025
5553,Declan Rice,29,2503,4,3.5819981563836336,5,7.007381655275822,35,55,2,0,D M S,Arsenal,4,3.5819981563836336,16.443448670208454,10.945677014067769,2025
7148,Wilson Isidor,26,1065,4,4.676430657505989,0,0,38,0,2,0,F S,Sunderland,4,4.676430657505989,5.017655044794083,0.5651923306286335,2025
7218,Cristian Romero,21,1714,4,1.7972017470747232,1,1.6926744878292084,15,10,8,2,D S,Tottenham,4,1.7972017470747232,5.518742011860013,3.812605606392026,2025
7365,Lucas Paquetá,18,1544,4,2.440835335291922,1,3.011969303712249,23,23,5,1,F M,West Ham,2,0.9184976601973176,4.265645559877157,1.5286574847996235,2025
8150,Anthony Gordon,23,1634,4,7.495121639221907,2,3.6897311471402645,41,25,3,1,F S,Newcastle United,1,5.211615037173033,9.539633948355913,3.891585888341069,2025
8288,Tomas Soucek,26,1424,4,4.221384443342686,0,0.7478361316025257,17,9,2,1,M S,West Ham,4,4.221384443342686,5.746605269610882,3.4696182888001204,2025
8378,Malick Thiaw,26,2214,4,4.954277092590928,0,0.8268706873059273,24,6,3,0,D S,Newcastle United,4,4.954277092590928,6.047487641684711,5.54402111005038,2025
8397,Florian Wirtz,25,1899,4,5.906989771872759,2,3.980567004531622,41,44,1,0,F M S,Liverpool,4,5.906989771872759,16.21584977582097,8.642282004468143,2025
8651,Enzo Le Fée,28,2320,4,4.35833235271275,4,2.462719484232366,24,35,5,0,F M S,Sunderland,1,1.3136937823146582,6.559950737282634,4.314346369355917,2025
9749,Donyell Malen,21,600,4,4.73893653601408,1,0.36938193812966347,26,7,0,0,F M S,Aston Villa,4,4.73893653601408,6.387579720467329,1.917095586657524,2025
9788,Dominik Szoboszlai,27,2426,4,3.6044218130409718,3,5.571791388094425,51,56,6,1,D M,Liverpool,4,2.8432529605925083,15.770742565393448,11.383078400045633,2025
9910,Anton Stach,24,1976,4,2.4967103749513626,3,5.482630979269743,45,50,3,0,M S,Leeds,4,2.4967103749513626,9.454313909634948,5.951755382120609,2025
9983,Beto,29,1026,4,7.109044969081879,0,0.6106509361416101,28,6,2,0,F S,Everton,4,7.109044969081879,7.924833387136459,0.8341207131743431,2025
10050,Micky van de Ven,27,2370,4,2.423757927492261,1,0.9611182175576687,15,4,7,1,D,Tottenham,4,2.423757927492261,5.227067185565829,4.918129874393344,2025
10697,Ryan Gravenberch,27,2354,4,1.1117887115105987,3,2.10018627718091,29,24,5,0,M,Liverpool,4,1.1117887115105987,11.553215941414237,9.682438276708126,2025
10751,Brenden Aaronson,28,1904,4,5.345193395391107,3,4.4042788706719875,37,24,1,0,F M S,Leeds,4,5.345193395391107,11.462826183065772,2.523965936154127,2025
11070,Jørgen Strand Larsen,27,1830,4,5.339312080293894,1,0.5936462795361876,32,9,4,0,F S,"Crystal Palace,Wolverhampton Wanderers",3,3.816974373534322,5.189182497560978,1.7784941419959068,2025
11592,Nico O&#039;Reilly,27,2041,4,4.265409953892231,3,2.7748976945877075,27,17,4,0,D M S,Manchester City,4,4.265409953892231,15.919784044846892,11.651771795004606,2025
11966,Noah Okafor,23,1298,4,4.759005755186081,0,1.3100237771868706,26,13,3,0,F M S,Leeds,4,4.759005755186081,8.000808700919151,2.69681229442358,2025
833,Virgil van Dijk,29,2610,3,3.4012297224253416,0,0.2185664977878332,22,9,4,0,D,Liverpool,3,3.4012297224253416,9.469640091992915,8.538678822107613,2025
1653,Michael Keane,25,1955,3,3.26446395739913,0,0.097673699259758,20,1,0,1,D S,Everton,3,3.26446395739913,4.020392543636262,3.10913806874305,2025
1679,Dominic Solanke,10,590,3,2.3151127472519875,0,0.20875263959169388,12,5,1,0,F S,Tottenham,3,2.3151127472519875,2.349329650402069,0.6005332246422768,2025
5613,Gabriel,24,2077,3,3.1905689015984535,4,2.645656555891037,17,6,3,0,D S,Arsenal,3,3.1905689015984535,6.53884993866086,6.0379380732774734,2025
6063,Jacob Murphy,24,1142,3,2.9099421445280313,1,4.063673306256533,36,18,1,0,F M S,Newcastle United,3,2.9099421445280313,6.428038906306028,1.491458848118782,2025
6456,Callum Hudson-Odoi,27,1645,3,2.802096726372838,2,3.252285764552653,28,37,0,0,M S,Nottingham Forest,3,2.802096726372838,10.133163780905306,4.982683036476374,2025
6615,Trevoh Chalobah,28,2470,3,1.3682188214734197,0,0.6142567321658134,13,4,3,1,D,Chelsea,3,1.3682188214734197,13.84453658759594,13.712863557040691,2025
7208,Samuel Chukwueze,15,725,3,1.5521398168057203,4,2.5674110017716885,18,18,0,0,M S,Fulham,3,1.5521398168057203,5.226646088063717,1.9155652141198516,2025
7230,Emile Smith-Rowe,29,1445,3,3.566971182823181,0,1.1392071228474379,28,14,1,0,M S,Fulham,3,3.566971182823181,6.755793187767267,3.2418158538639545,2025
7498,Lyle Foster,21,1170,3,3.2930330969393253,1,0.8452617973089218,17,9,4,0,F M S,Burnley,3,3.2930330969393253,4.493907934054732,1.1500992681831121,2025
7723,John McGinn,22,1663,3,2.3858819976449013,2,1.9973520254716277,18,22,3,0,M S,Aston Villa,3,2.3858819976449013,5.81129614263773,2.51037806738168,2025
7768,Mason Mount,17,827,3,1.7134401425719261,0,1.3764615170657635,18,14,0,0,M S,Manchester United,3,1.7134401425719261,4.889510989189148,2.9160353913903236,2025
8094,Mathis Cherki,24,1287,3,2.377608433365822,8,7.584966499358416,31,40,1,0,F M S,Manchester City,3,2.377608433365822,14.533473938703537,8.458965020254254,2025
8211,Amine Adli,25,899,3,3.469593830406666,1,1.1871899049729109,18,15,2,0,M S,Bournemouth,3,3.469593830406666,5.813224578276277,2.0427860878407955,2025
8859,Mikkel Damsgaard,25,1524,3,1.925893358886242,4,5.239979084581137,20,32,0,0,M S,Brentford,3,1.925893358886242,8.601198509335518,4.63405149243772,2025
8864,Matthew Cash,27,2376,3,1.1092024743556976,2,2.835349707864225,25,25,7,0,D,Aston Villa,3,1.1092024743556976,7.182766109704971,5.229100275784731,2025
9451,Chimuanya Ugochukwu,28,1943,3,2.4567793495953083,1,0.399788212031126,19,8,1,1,M S,Burnley,3,2.4567793495953083,6.33728463947773,4.194899432361126,2025
9453,Moisés Caicedo,24,2045,3,1.2985489182174206,1,2.0080485120415688,20,12,8,1,M S,Chelsea,3,1.2985489182174206,14.465123483911157,12.792449744418263,2025
9780,Mathys Tel,22,740,3,2.0386966820806265,0,0.7105592433363199,24,14,0,0,F M S,Tottenham,3,2.0386966820806265,3.5969702061265707,1.3286948539316654,2025
10715,João Palhinha,26,1775,3,1.4433689191937447,2,0.6405610861256719,23,6,6,0,D M S,Tottenham,3,1.4433689191937447,3.7056614281609654,2.5056635849177837,2025
10807,Jan Paul van Hecke,27,2404,3,2.502455440349877,2,0.8352001160383224,17,9,7,0,D,Brighton,3,2.502455440349877,11.19317302107811,10.546234678477049,2025
10809,Keane Lewis-Potter,27,1139,3,1.949206368997693,1,1.441189806908369,19,11,1,0,D F M S,Brentford,3,1.949206368997693,3.9033021833747625,0.961608836427331,2025
11385,Yasin Ayari,22,1711,3,1.9381146244704723,2,0.9990442283451557,39,12,1,0,M S,Brighton,3,1.9381146244704723,7.1067189052701,5.138047395274043,2025
11707,Jurriën Timber,29,2438,3,4.030840836465359,5,2.5891424333676696,25,28,5,0,D S,Arsenal,3,4.030840836465359,11.404931304976344,8.62573772110045,2025
11944,Patrick Dorgu,22,1327,3,2.0813217908143997,3,2.645839985460043,20,24,5,0,D M S,Manchester United,3,2.0813217908143997,5.760951640084386,1.712141117081046,2025
12408,Daniel Muñoz,21,1786,3,2.1168669052422047,2,3.8416613414883614,18,20,5,0,D,Crystal Palace,3,2.1168669052422047,7.767154305242002,2.890629746951163,2025
12756,Rodrigo Gomes,14,585,3,1.7572994995862246,0,0.15131350979208946,15,3,0,0,D F M S,Wolverhampton Wanderers,3,1.7572994995862246,2.3278657738119364,0.46481684409081936,2025
12948,Mateus Fernandes,27,2237,3,1.0514070615172386,3,2.4589064326137304,21,28,4,0,M S,West Ham,3,1.0514070615172386,6.497131893411279,4.099555928260088,2025
13717,Chemsdine Talbi,21,1153,3,1.3657173933461308,1,0.4604962673038244,17,10,0,0,F M S,Sunderland,3,1.3657173933461308,2.096960673108697,0.5078275054693222,2025
87,Joelinton,22,1582,2,1.8881868356838822,1,1.7916766311973333,27,15,8,0,M S,Newcastle United,2,1.8881868356838822,7.891422659158707,5.483187763020396,2025
668,Idrissa Gueye,20,1684,2,1.6852614805102348,1,1.020302813500166,24,11,1,1,M,Everton,2,1.6852614805102348,6.814236461184919,5.2981118047609925,2025
675,Jack Grealish,20,1645,2,3.084938551299274,6,4.558330744504929,26,38,2,1,F M S,Everton,2,3.084938551299274,9.290637398138642,3.2924681939184666,2025
1018,Josh Cullen,18,1533,2,1.0142266415059566,2,1.8168634045869112,11,13,2,0,M,Burnley,2,1.0142266415059566,6.162752605974674,4.625554047524929,2025
1433,Federico Chiesa,21,204,2,1.4821802712976933,1,1.321059763431549,14,2,2,0,M S,Liverpool,2,1.4821802712976933,3.4074549041688442,0.6860316321253777,2025
4456,Chris Wood,8,560,2,2.0672987550497055,0,0.17429565265774727,16,3,0,0,F S,Nottingham Forest,2,2.0672987550497055,2.1495288610458374,0.16340264305472374,2025
5232,Alexander Isak,10,519,2,2.7675887029618025,1,0.8461103290319443,15,2,0,0,F S,Liverpool,2,2.7675887029618025,3.7432759013026953,0.9481621384620667,2025
5543,Gabriel Jesus,11,283,2,2.5946019776165485,0,0.08349096029996872,14,1,2,0,F S,Arsenal,2,2.5946019776165485,2.3332987390458584,0.6240958645939827,2025
5722,Ibrahim Sangare,21,1614,2,1.5703946938738227,2,1.2396442871540785,16,8,4,0,M S,Nottingham Forest,2,1.5703946938738227,5.014841312542558,3.042841177433729,2025
6377,Joe Rodon,27,2370,2,1.540682628750801,0,0.2685265392065048,15,4,1,0,D,Leeds,2,1.540682628750801,5.492673324421048,5.242659466341138,2025
6482,Eddie Nketiah,12,396,2,1.942964792251587,0,0.9605132089927793,15,7,2,0,M S,Crystal Palace,2,1.942964792251587,2.89599169138819,0.14879368524998426,2025
6837,Ryan Sessegnon,22,1619,2,1.4290872383862734,1,2.163218889385462,13,12,0,0,D M S,Fulham,2,1.4290872383862734,6.700102489441633,4.195320911705494,2025
6937,Georginio Rutter,24,1621,2,2.453262004069984,2,3.4466031827032566,35,21,2,0,F M S,Brighton,2,2.453262004069984,8.871944658458233,3.859835660085082,2025
6963,Justin Kluivert,18,909,2,2.203129260800779,0,2.294822184368968,16,22,4,0,M S,Bournemouth,2,2.203129260800779,5.1779105216264725,2.274018134921789,2025
7166,Mathias Jensen,27,1475,2,1.3094573188573122,1,3.7295018080621958,22,20,3,0,M S,Brentford,2,1.3094573188573122,6.669712861999869,3.755356479436159,2025
7352,Tyler Adams,18,1447,2,0.8387879431247711,1,0.10206836462020874,8,3,7,0,M,Bournemouth,2,0.8387879431247711,4.412377405911684,4.23015221580863,2025
7438,James Garner,29,2607,2,1.9049460906535387,5,5.177249558269978,40,42,7,0,D M,Everton,2,1.9049460906535387,8.110840583220124,5.7845038110390306,2025
7603,Marc Guehi,27,2430,2,3.577785151079297,2,2.4105198183096945,24,12,5,0,D,"Crystal Palace,Manchester City",2,3.577785151079297,11.943472008220851,9.816872383467853,2025
8044,Joshua Zirkzee,18,482,2,3.4082061797380447,1,1.168784772977233,21,10,1,0,F M S,Manchester United,2,3.4082061797380447,5.993388883769512,2.3713151291012764,2025
8067,Reece James,26,1777,2,1.0767917223274708,4,3.532641679048538,17,23,4,0,D M S,Chelsea,2,1.0767917223274708,10.602753330022097,8.98663179948926,2025
8127,Amad Diallo Traore,23,1740,2,4.558089273050427,2,4.054526809602976,39,35,2,0,D M S,Manchester United,2,4.558089273050427,13.459777554497123,6.492470625787973,2025
8379,Alexis Mac Allister,28,2029,2,3.3513216068968177,2,1.6687649516388774,41,21,4,0,M S,Liverpool,2,3.3513216068968177,10.467505918815732,6.886993400752544,2025
8845,Hee-Chan Hwang,20,1175,2,2.4406477455049753,1,1.046207521110773,15,10,3,0,F M S,Wolverhampton Wanderers,1,1.679478907957673,3.593897730112076,1.1083498634397984,2025
8875,Tolu Arokodare,26,1193,2,5.130414433777332,1,1.1045170426368713,36,10,1,0,F S,Wolverhampton Wanderers,2,4.36924559623003,3.5237545408308506,1.0024887146428227,2025
8941,Jacob Ramsey,19,876,2,0.954727522097528,1,0.5906340591609478,11,12,3,1,M S,Newcastle United,2,0.954727522097528,3.1156382095068693,2.5231339186429977,2025
8961,Rúben Dias,25,2052,2,0.43706189282238483,0,0.40935616102069616,10,6,3,0,D S,Manchester City,2,0.43706189282238483,14.39133687876165,13.95382341183722,2025
9017,Malo Gusto,26,1675,2,1.8716575969010592,3,2.774583311751485,11,17,2,1,D M S,Chelsea,2,1.8716575969010592,13.285070441663265,10.697814498096704,2025
9021,Pape Sarr,20,1110,2,1.8380955327302217,3,1.3346282206475735,13,6,2,0,M S,Tottenham,2,1.8380955327302217,5.330255221575499,4.2612388506531715,2025
9024,Yeremi Pino,26,1760,2,3.986956901848316,1,5.981142683885992,37,38,4,0,F M S,Crystal Palace,2,3.986956901848316,11.59422844927758,3.9428930561989546,2025
9154,Elliot Anderson,29,2600,2,2.4178320532664657,2,2.8457184741273522,35,43,5,0,M,Nottingham Forest,1,1.6566632157191634,11.158043097704649,8.441627332940698,2025
9556,William Osula,16,215,2,0.8723433278501034,0,0.060651179403066635,8,1,0,0,F S,Newcastle United,2,0.8723433278501034,0.66515988484025,0.1278870292007923,2025
9667,Amadou Onana,20,1419,2,1.8126329593360424,0,0.35743536055088043,12,3,2,0,M S,Aston Villa,2,1.8126329593360424,4.05248430930078,3.153553245589137,2025
9767,Habib Diarra,12,939,2,2.0937851537019014,0,0.15947006829082966,15,2,4,0,M S,Sunderland,1,1.3326163161545992,2.122412709519267,0.7199767213314772,2025
9790,Josko Gvardiol,16,1307,2,1.818312879651785,2,0.43760474771261215,16,4,2,0,D S,Manchester City,2,1.818312879651785,10.002344310283661,9.454283580183983,2025
10184,Archie Gray,19,1223,2,1.44215187150985,2,1.5382179077714682,8,6,5,0,D M S,Tottenham,2,1.44215187150985,2.824602928943932,1.6684331679716706,2025
10760,Brennan Johnson,26,1125,2,1.9236340373754501,1,0.9084314703941345,16,12,4,0,F M S,"Crystal Palace,Tottenham",2,1.9236340373754501,3.7469134647399187,1.1817792858928442,2025
10806,Kaoru Mitoma,19,1415,2,3.291976537555456,1,3.0475502870976925,22,26,3,0,F M S,Brighton,2,3.291976537555456,8.542844533920288,3.5062385676428676,2025
10945,Santiago Bueno,21,1829,2,0.941756222397089,1,0.30292672477662563,5,7,4,0,D S,Wolverhampton Wanderers,2,0.941756222397089,3.1845091842114925,2.873971384949982,2025
10948,Valentín Castellanos,9,760,2,3.449847921729088,0,0.5715610533952713,21,9,2,0,F,West Ham,2,3.449847921729088,3.6644083131104708,0.9668757449835539,2025
12027,Mohammed Kudus,19,1577,2,2.362326920963824,5,2.574139247648418,26,21,3,0,F M,Tottenham,2,2.362326920963824,4.9626108556985855,1.4065115749835968,2025
12149,Alex Scott,29,2195,2,2.9755522944033146,1,1.7566952286288142,36,17,3,0,M S,Bournemouth,2,2.9755522944033146,10.147472351789474,6.559703931212425,2025
12721,Ladislav Krejcí,23,1961,2,1.399999689310789,1,0.7987983375787735,14,7,2,1,D M S,Wolverhampton Wanderers,2,1.399999689310789,3.452746171504259,1.95310303196311,2025
12905,Nicolò Savona,14,1036,2,1.2354809269309044,0,0.5944582391530275,5,6,2,0,D S,Nottingham Forest,2,1.2354809269309044,3.0064694937318563,1.5372497662901878,2025
13484,Mateus Mané,19,1226,2,1.305744158104062,1,1.1776886712759733,28,13,0,0,M S,Wolverhampton Wanderers,2,1.305744158104062,2.6072516702115536,1.1610879823565483,2025
13711,Maxim De Cuyper,23,1145,2,1.5899631939828396,0,2.4678443111479282,11,19,2,0,D M S,Brighton,2,1.5899631939828396,4.476359833031893,2.812046557664871,2025
13715,Dan Ballard,25,1939,2,3.6116070300340652,0,1.5318535398691893,23,12,3,0,D S,Sunderland,2,3.6116070300340652,4.536588193848729,2.441676042973995,2025
13718,Eliezer Mayenda,17,728,2,2.0108928252011538,0,0.7425303682684898,13,4,0,0,F M S,Sunderland,2,2.0108928252011538,2.4835963249206543,0.48824033699929714,2025
13775,Estêvão,19,753,2,3.7614425346255302,2,2.7679440770298243,26,15,3,0,F M S,Chelsea,2,3.7614425346255302,9.106667935848236,3.582291418686509,2025
13778,Igor Jesus,28,1718,2,4.5825654631480575,3,1.81343262642622,52,9,0,0,F S,Nottingham Forest,2,4.5825654631480575,6.559770906344056,1.369366891682148,2025
13834,Ao Tanaka,20,753,2,1.0707658715546131,0,0.8854008875787258,11,8,1,0,M S,Leeds,2,1.0707658715546131,4.683371929451823,3.3302051573991776,2025
14118,Charalampos Kostoulas,16,264,2,1.8748089708387852,1,0.6786143630743027,15,6,2,0,F S,Brighton,2,1.8748089708387852,2.4863460958004,0.343852112069726,2025
14395,Rayan,6,457,2,1.089946810156107,1,1.1611870508641005,11,9,1,0,M S,Bournemouth,2,1.089946810156107,2.8535650353878736,1.3519788812845945,2025
204,Granit Xhaka,25,2086,1,0.410862329415977,5,3.0727553348988295,11,27,4,0,M S,Sunderland,1,0.410862329415977,5.996486191637814,4.77432849816978,2025
239,Pascal Groß,10,825,1,0.6787896156311035,1,1.5222585797309875,9,18,2,0,M S,Brighton,1,0.6787896156311035,3.83050499483943,2.8841917775571346,2025
489,James Milner,17,540,1,0.920978294685483,1,0.5441477969288826,6,7,2,0,M S,Brighton,0,0.15980945713818073,2.0696497187018394,1.8838708400726318,2025
592,Ross Barkley,12,199,1,0.4282311946153641,0,0.8096214346587658,8,6,0,0,S,Aston Villa,1,0.4282311946153641,1.3796904161572456,0.7401537336409092,2025
605,Jordan Henderson,27,1660,1,0.5513727776706219,3,3.006186317652464,6,17,4,0,M S,Brentford,1,0.5513727776706219,6.843007743358612,4.184807598590851,2025
660,Ben Davies,3,137,1,0.7982581853866577,0,0.024737762287259102,2,1,1,0,D S,Tottenham,1,0.7982581853866577,0.024737762287259102,0.024737762287259102,2025
695,Bertrand Traoré,12,675,1,0.6248076185584068,0,0.9887753147631884,12,8,1,0,F M S,Sunderland,1,0.6248076185584068,2.016919732093811,1.2301255529746413,2025
702,Tammy Abraham,6,145,1,1.029679886996746,0,0.1292063184082508,6,3,0,0,F S,Aston Villa,1,1.029679886996746,1.0280331522226334,0,2025
885,Kyle Walker-Peters,18,937,1,1.1882447563111782,0,0.22901761904358864,5,5,2,0,D S,West Ham,1,1.1882447563111782,3.0865802317857742,1.9071616008877754,2025
910,Harrison Reed,5,11,1,0.02200053632259369,0,0,1,0,0,0,S,Fulham,1,0.02200053632259369,0.10458005964756012,0.08257952332496643,2025
934,Axel Tuanzebe,11,939,1,0.5582677125930786,0,0,2,0,1,0,D,Burnley,1,0.5582677125930786,2.4150575436651707,1.856789831072092,2025
1537,Sasa Lukic,19,1215,1,1.9415023736655712,2,1.4616979472339153,12,22,6,0,M S,Fulham,1,1.9415023736655712,4.806786088272929,2.261820299550891,2025
1665,James Tarkowski,29,2610,1,2.160161018371582,1,1.3793210610747337,13,14,5,0,D,Everton,1,2.160161018371582,4.570215324871242,3.9876691279932857,2025
1687,Harry Maguire,16,1047,1,0.9206833504140377,1,0.19499868154525757,9,1,2,0,D S,Manchester United,1,0.9206833504140377,3.1548191606998444,3.1548191606998444,2025
